AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
ca-central-1b,d2.2xlarge,Linux/UNIX,0.4554,2019-12-30
ca-central-1a,d2.2xlarge,Linux/UNIX,0.4554,2019-12-30
ca-central-1a,m5a.2xlarge,Red Hat Enterprise Linux,0.2516,2019-12-30
ca-central-1a,m5a.2xlarge,SUSE Linux,0.2216,2019-12-30
ca-central-1a,m5a.2xlarge,Linux/UNIX,0.1216,2019-12-30
ca-central-1b,m5.xlarge,Red Hat Enterprise Linux,0.1248,2019-12-30
ca-central-1b,m5.xlarge,SUSE Linux,0.1648,2019-12-30
ca-central-1b,m5.xlarge,Linux/UNIX,0.0648,2019-12-30
ca-central-1a,r5a.8xlarge,Windows,2.1088,2019-12-30
ca-central-1b,r5.8xlarge,Red Hat Enterprise Linux,0.644,2019-12-30
ca-central-1b,r5.8xlarge,SUSE Linux,0.614,2019-12-30
ca-central-1b,r5.8xlarge,Linux/UNIX,0.514,2019-12-30
ca-central-1a,r5a.16xlarge,Windows,5.0928,2019-12-30
ca-central-1a,g4dn.8xlarge,Red Hat Enterprise Linux,0.8644,2019-12-30
ca-central-1a,g4dn.8xlarge,SUSE Linux,0.8344,2019-12-30
ca-central-1a,g4dn.8xlarge,Linux/UNIX,0.7344,2019-12-30
ca-central-1b,r5ad.8xlarge,Red Hat Enterprise Linux,0.6388,2019-12-30
ca-central-1a,r5ad.8xlarge,Red Hat Enterprise Linux,0.6388,2019-12-30
ca-central-1b,r5ad.8xlarge,SUSE Linux,0.6088,2019-12-30
ca-central-1a,r5ad.8xlarge,SUSE Linux,0.6088,2019-12-30
ca-central-1b,r5ad.8xlarge,Linux/UNIX,0.5088,2019-12-30
ca-central-1a,r5ad.8xlarge,Linux/UNIX,0.5088,2019-12-30
ca-central-1b,r5ad.8xlarge,Windows,1.9808,2019-12-30
ca-central-1a,r5ad.8xlarge,Windows,1.9808,2019-12-30
ca-central-1b,p3.8xlarge,Red Hat Enterprise Linux,4.1692,2019-12-30
ca-central-1b,p3.8xlarge,SUSE Linux,4.1392,2019-12-30
ca-central-1b,p3.8xlarge,Linux/UNIX,4.0392,2019-12-30
ca-central-1b,p3.8xlarge,Windows,5.5112,2019-12-30
ca-central-1b,r4.2xlarge,Red Hat Enterprise Linux,0.2511,2019-12-30
ca-central-1a,r4.2xlarge,Red Hat Enterprise Linux,0.2511,2019-12-30
ca-central-1b,r4.2xlarge,SUSE Linux,0.2211,2019-12-30
ca-central-1a,r4.2xlarge,SUSE Linux,0.2211,2019-12-30
ca-central-1b,r4.2xlarge,Linux/UNIX,0.1211,2019-12-30
ca-central-1a,r4.2xlarge,Linux/UNIX,0.1211,2019-12-30
ca-central-1b,r4.2xlarge,Windows,0.4891,2019-12-30
ca-central-1a,r4.2xlarge,Windows,0.4891,2019-12-30
ca-central-1b,m5.large,Red Hat Enterprise Linux,0.094,2019-12-30
ca-central-1a,m5.large,Red Hat Enterprise Linux,0.0904,2019-12-30
ca-central-1b,m5.large,SUSE Linux,0.134,2019-12-30
ca-central-1a,m5.large,SUSE Linux,0.1304,2019-12-30
ca-central-1b,m5.large,Linux/UNIX,0.034,2019-12-30
ca-central-1a,m5.large,Linux/UNIX,0.0304,2019-12-30
ca-central-1b,m5.large,Windows,0.1224,2019-12-30
ca-central-1a,m5.large,Windows,0.1224,2019-12-30
ca-central-1b,x1e.32xlarge,Windows,14.6894,2019-12-30
ca-central-1a,x1e.32xlarge,Windows,14.6894,2019-12-30
ca-central-1b,x1e.32xlarge,Red Hat Enterprise Linux,8.9314,2019-12-30
ca-central-1a,x1e.32xlarge,Red Hat Enterprise Linux,8.9314,2019-12-30
ca-central-1b,x1e.32xlarge,SUSE Linux,8.9014,2019-12-30
ca-central-1a,x1e.32xlarge,SUSE Linux,8.9014,2019-12-30
ca-central-1b,x1e.32xlarge,Linux/UNIX,8.8014,2019-12-30
ca-central-1a,x1e.32xlarge,Linux/UNIX,8.8014,2019-12-30
ca-central-1b,t3a.2xlarge,Windows,0.2474,2019-12-30
ca-central-1a,t3a.2xlarge,Windows,0.2474,2019-12-30
ca-central-1b,t3a.2xlarge,Red Hat Enterprise Linux,0.2302,2019-12-30
ca-central-1a,t3a.2xlarge,Red Hat Enterprise Linux,0.2302,2019-12-30
ca-central-1b,t3a.2xlarge,SUSE Linux,0.2002,2019-12-30
ca-central-1a,t3a.2xlarge,SUSE Linux,0.2002,2019-12-30
ca-central-1b,t3a.2xlarge,Linux/UNIX,0.1002,2019-12-30
ca-central-1a,t3a.2xlarge,Linux/UNIX,0.1002,2019-12-30
ca-central-1b,c5d.metal,Windows,5.8037,2019-12-30
ca-central-1a,c5d.metal,Windows,5.8037,2019-12-30
ca-central-1b,c5.9xlarge,Red Hat Enterprise Linux,0.6504,2019-12-30
ca-central-1a,c5.9xlarge,Red Hat Enterprise Linux,0.6504,2019-12-30
ca-central-1b,c5.9xlarge,SUSE Linux,0.6204,2019-12-30
ca-central-1a,c5.9xlarge,SUSE Linux,0.6204,2019-12-30
ca-central-1b,c5.9xlarge,Linux/UNIX,0.5204,2019-12-30
ca-central-1a,c5.9xlarge,Linux/UNIX,0.5204,2019-12-30
ca-central-1b,t3.micro,Windows,0.0127,2019-12-30
ca-central-1a,t3.micro,Windows,0.0127,2019-12-30
ca-central-1b,c5d.metal,Red Hat Enterprise Linux,1.5177,2019-12-30
ca-central-1a,c5d.metal,Red Hat Enterprise Linux,1.5177,2019-12-30
ca-central-1b,c5d.metal,SUSE Linux,1.4877,2019-12-30
ca-central-1a,c5d.metal,SUSE Linux,1.4877,2019-12-30
ca-central-1b,c5d.metal,Linux/UNIX,1.3877,2019-12-30
ca-central-1a,c5d.metal,Linux/UNIX,1.3877,2019-12-30
ca-central-1b,c5.9xlarge,Windows,2.1764,2019-12-30
ca-central-1a,c5.9xlarge,Windows,2.1764,2019-12-30
ca-central-1b,t3.micro,Red Hat Enterprise Linux,0.0635,2019-12-30
ca-central-1a,t3.micro,Red Hat Enterprise Linux,0.0635,2019-12-30
ca-central-1b,t3.micro,SUSE Linux,0.1035,2019-12-30
ca-central-1a,t3.micro,SUSE Linux,0.1035,2019-12-30
ca-central-1b,t3.micro,Linux/UNIX,0.0035,2019-12-30
ca-central-1a,t3.micro,Linux/UNIX,0.0035,2019-12-30
ca-central-1b,t3a.medium,Windows,0.0309,2019-12-30
ca-central-1a,t3a.medium,Windows,0.0309,2019-12-30
ca-central-1b,t3a.medium,Red Hat Enterprise Linux,0.0725,2019-12-30
ca-central-1a,t3a.medium,Red Hat Enterprise Linux,0.0725,2019-12-30
ca-central-1b,t3a.medium,SUSE Linux,0.1125,2019-12-30
ca-central-1a,t3a.medium,SUSE Linux,0.1125,2019-12-30
ca-central-1b,t3a.medium,Linux/UNIX,0.0125,2019-12-30
ca-central-1a,t3a.medium,Linux/UNIX,0.0125,2019-12-30
ca-central-1b,t3a.small,Red Hat Enterprise Linux,0.0663,2019-12-30
ca-central-1a,t3a.small,Red Hat Enterprise Linux,0.0663,2019-12-30
ca-central-1b,t3a.small,SUSE Linux,0.1063,2019-12-30
ca-central-1a,t3a.small,SUSE Linux,0.1063,2019-12-30
ca-central-1b,t3a.small,Linux/UNIX,0.0063,2019-12-30
ca-central-1a,t3a.small,Linux/UNIX,0.0063,2019-12-30
ca-central-1b,g4dn.xlarge,Red Hat Enterprise Linux,0.2352,2019-12-30
ca-central-1a,g4dn.xlarge,Red Hat Enterprise Linux,0.2352,2019-12-30
ca-central-1b,g4dn.xlarge,SUSE Linux,0.2752,2019-12-30
ca-central-1a,g4dn.xlarge,SUSE Linux,0.2752,2019-12-30
ca-central-1b,g4dn.xlarge,Linux/UNIX,0.1752,2019-12-30
ca-central-1a,g4dn.xlarge,Linux/UNIX,0.1752,2019-12-30
ca-central-1b,g4dn.xlarge,Windows,0.3592,2019-12-30
ca-central-1a,g4dn.xlarge,Windows,0.3592,2019-12-30
ca-central-1a,r5a.12xlarge,Windows,3.2598,2019-12-30
ca-central-1b,r5.xlarge,Red Hat Enterprise Linux,0.1387,2019-12-30
ca-central-1b,r5.xlarge,SUSE Linux,0.1787,2019-12-30
ca-central-1b,r5.xlarge,Linux/UNIX,0.0787,2019-12-30
ca-central-1b,m5a.large,Red Hat Enterprise Linux,0.0904,2019-12-30
ca-central-1a,m5a.large,Red Hat Enterprise Linux,0.0904,2019-12-30
ca-central-1b,m5a.large,SUSE Linux,0.1304,2019-12-30
ca-central-1a,m5a.large,SUSE Linux,0.1304,2019-12-30
ca-central-1b,m5a.large,Linux/UNIX,0.0304,2019-12-30
ca-central-1a,m5a.large,Linux/UNIX,0.0304,2019-12-30
ca-central-1b,m5a.large,Windows,0.1224,2019-12-30
ca-central-1a,m5a.large,Windows,0.1224,2019-12-30
ca-central-1b,c5d.24xlarge,Windows,5.8037,2019-12-30
ca-central-1a,c5d.24xlarge,Windows,5.8037,2019-12-30
ca-central-1b,c5d.24xlarge,Red Hat Enterprise Linux,1.5177,2019-12-30
ca-central-1a,c5d.24xlarge,Red Hat Enterprise Linux,1.5177,2019-12-30
ca-central-1b,c5d.24xlarge,SUSE Linux,1.4877,2019-12-30
ca-central-1a,c5d.24xlarge,SUSE Linux,1.4877,2019-12-30
ca-central-1b,c5d.24xlarge,Linux/UNIX,1.3877,2019-12-30
ca-central-1a,c5d.24xlarge,Linux/UNIX,1.3877,2019-12-30
ca-central-1b,i3.large,Red Hat Enterprise Linux,0.1116,2019-12-30
ca-central-1a,i3.large,Red Hat Enterprise Linux,0.1116,2019-12-30
ca-central-1b,i3.large,SUSE Linux,0.1516,2019-12-30
ca-central-1a,i3.large,SUSE Linux,0.1516,2019-12-30
ca-central-1b,i3.large,Linux/UNIX,0.0516,2019-12-30
ca-central-1a,i3.large,Linux/UNIX,0.0516,2019-12-30
ca-central-1b,i3.large,Windows,0.1436,2019-12-30
ca-central-1a,i3.large,Windows,0.1436,2019-12-30
ca-central-1b,x1.16xlarge,Windows,5.1448,2019-12-30
ca-central-1a,x1.16xlarge,Windows,5.1448,2019-12-30
ca-central-1b,x1.16xlarge,Red Hat Enterprise Linux,2.3308,2019-12-30
ca-central-1a,x1.16xlarge,Red Hat Enterprise Linux,2.3308,2019-12-30
ca-central-1b,x1.16xlarge,SUSE Linux,2.3008,2019-12-30
ca-central-1a,x1.16xlarge,SUSE Linux,2.3008,2019-12-30
ca-central-1b,x1.16xlarge,Linux/UNIX,2.2008,2019-12-30
ca-central-1a,x1.16xlarge,Linux/UNIX,2.2008,2019-12-30
ca-central-1b,m5.16xlarge,Red Hat Enterprise Linux,1.1518,2019-12-30
ca-central-1b,m5.16xlarge,SUSE Linux,1.1218,2019-12-30
ca-central-1b,m5.16xlarge,Linux/UNIX,1.0218,2019-12-30
ca-central-1b,g4dn.16xlarge,Windows,4.3936,2019-12-30
ca-central-1a,g4dn.16xlarge,Windows,4.3936,2019-12-30
ca-central-1b,m5d.24xlarge,Red Hat Enterprise Linux,1.5871,2019-12-30
ca-central-1a,m5d.24xlarge,Red Hat Enterprise Linux,1.5871,2019-12-30
ca-central-1b,m5d.24xlarge,SUSE Linux,1.5571,2019-12-30
ca-central-1a,m5d.24xlarge,SUSE Linux,1.5571,2019-12-30
ca-central-1b,m5d.24xlarge,Linux/UNIX,1.4571,2019-12-30
ca-central-1a,m5d.24xlarge,Linux/UNIX,1.4571,2019-12-30
ca-central-1b,g4dn.16xlarge,Red Hat Enterprise Linux,1.5796,2019-12-30
ca-central-1a,g4dn.16xlarge,Red Hat Enterprise Linux,1.5796,2019-12-30
ca-central-1b,g4dn.16xlarge,SUSE Linux,1.5496,2019-12-30
ca-central-1a,g4dn.16xlarge,SUSE Linux,1.5496,2019-12-30
ca-central-1b,g4dn.16xlarge,Linux/UNIX,1.4496,2019-12-30
ca-central-1a,g4dn.16xlarge,Linux/UNIX,1.4496,2019-12-30
ca-central-1b,m5a.4xlarge,Windows,0.9788,2019-12-30
ca-central-1a,m5a.4xlarge,Windows,0.9788,2019-12-30
ca-central-1b,m5a.4xlarge,Red Hat Enterprise Linux,0.3728,2019-12-30
ca-central-1a,m5a.4xlarge,Red Hat Enterprise Linux,0.3728,2019-12-30
ca-central-1b,m5a.4xlarge,SUSE Linux,0.3428,2019-12-30
ca-central-1a,m5a.4xlarge,SUSE Linux,0.3428,2019-12-30
ca-central-1b,m5a.4xlarge,Linux/UNIX,0.2428,2019-12-30
ca-central-1a,m5a.4xlarge,Linux/UNIX,0.2428,2019-12-30
ca-central-1b,c5n.xlarge,Windows,0.2418,2019-12-30
ca-central-1a,c5n.xlarge,Windows,0.2418,2019-12-30
ca-central-1b,c5n.xlarge,Red Hat Enterprise Linux,0.1178,2019-12-30
ca-central-1a,c5n.xlarge,Red Hat Enterprise Linux,0.1178,2019-12-30
ca-central-1b,c5n.xlarge,SUSE Linux,0.1578,2019-12-30
ca-central-1a,c5n.xlarge,SUSE Linux,0.1578,2019-12-30
ca-central-1b,c5n.xlarge,Linux/UNIX,0.0578,2019-12-30
ca-central-1a,c5n.xlarge,Linux/UNIX,0.0578,2019-12-30
ca-central-1b,m5d.24xlarge,Windows,5.8731,2019-12-30
ca-central-1a,m5d.24xlarge,Windows,5.8731,2019-12-30
ca-central-1b,g3.4xlarge,Windows,1.1608,2019-12-30
ca-central-1a,g3.4xlarge,Windows,1.1608,2019-12-30
ca-central-1b,g3.4xlarge,Red Hat Enterprise Linux,0.5548,2019-12-30
ca-central-1a,g3.4xlarge,Red Hat Enterprise Linux,0.5548,2019-12-30
ca-central-1b,g3.4xlarge,SUSE Linux,0.5248,2019-12-30
ca-central-1a,g3.4xlarge,SUSE Linux,0.5248,2019-12-30
ca-central-1b,g3.4xlarge,Linux/UNIX,0.4248,2019-12-30
ca-central-1a,g3.4xlarge,Linux/UNIX,0.4248,2019-12-30
ca-central-1b,m5.24xlarge,Red Hat Enterprise Linux,1.5871,2019-12-30
ca-central-1b,m5.24xlarge,SUSE Linux,1.5571,2019-12-30
ca-central-1b,m5.24xlarge,Linux/UNIX,1.4571,2019-12-30
ca-central-1b,m5.large,Red Hat Enterprise Linux,0.094,2019-12-30
ca-central-1b,m5.large,SUSE Linux,0.134,2019-12-30
ca-central-1b,m5.large,Linux/UNIX,0.034,2019-12-30
ca-central-1b,c5.2xlarge,Red Hat Enterprise Linux,0.249,2019-12-30
ca-central-1b,c5.2xlarge,SUSE Linux,0.219,2019-12-30
ca-central-1b,c5.2xlarge,Linux/UNIX,0.119,2019-12-30
ca-central-1b,r5d.24xlarge,Windows,5.9425,2019-12-30
ca-central-1a,r5d.24xlarge,Windows,5.9425,2019-12-30
ca-central-1b,r5d.24xlarge,Red Hat Enterprise Linux,1.6565,2019-12-30
ca-central-1a,r5d.24xlarge,Red Hat Enterprise Linux,1.6565,2019-12-30
ca-central-1b,r5d.24xlarge,SUSE Linux,1.6265,2019-12-30
ca-central-1a,r5d.24xlarge,SUSE Linux,1.6265,2019-12-30
ca-central-1b,r5d.24xlarge,Linux/UNIX,1.5265,2019-12-30
ca-central-1a,r5d.24xlarge,Linux/UNIX,1.5265,2019-12-30
ca-central-1b,m5ad.8xlarge,Red Hat Enterprise Linux,0.6157,2019-12-30
ca-central-1a,m5ad.8xlarge,Red Hat Enterprise Linux,0.6157,2019-12-30
ca-central-1b,m5ad.8xlarge,SUSE Linux,0.5857,2019-12-30
ca-central-1a,m5ad.8xlarge,SUSE Linux,0.5857,2019-12-30
ca-central-1b,m5ad.8xlarge,Linux/UNIX,0.4857,2019-12-30
ca-central-1a,m5ad.8xlarge,Linux/UNIX,0.4857,2019-12-30
ca-central-1b,m5ad.8xlarge,Windows,1.9577,2019-12-30
ca-central-1a,m5ad.8xlarge,Windows,1.9577,2019-12-30
ca-central-1b,i3en.2xlarge,Red Hat Enterprise Linux,1.13,2019-12-30
ca-central-1a,i3en.2xlarge,Red Hat Enterprise Linux,1.13,2019-12-30
ca-central-1b,i3en.2xlarge,SUSE Linux,1.1,2019-12-30
ca-central-1a,i3en.2xlarge,SUSE Linux,1.1,2019-12-30
ca-central-1b,i3en.2xlarge,Linux/UNIX,1,2019-12-30
ca-central-1a,i3en.2xlarge,Linux/UNIX,1,2019-12-30
ca-central-1b,i3en.2xlarge,Windows,1.368,2019-12-30
ca-central-1a,i3en.2xlarge,Windows,1.368,2019-12-30
ca-central-1b,t3.medium,Red Hat Enterprise Linux,0.0739,2019-12-30
ca-central-1a,t3.medium,Red Hat Enterprise Linux,0.0739,2019-12-30
ca-central-1b,t3.medium,SUSE Linux,0.1139,2019-12-30
ca-central-1a,t3.medium,SUSE Linux,0.1139,2019-12-30
ca-central-1b,t3.medium,Linux/UNIX,0.0139,2019-12-30
ca-central-1a,t3.medium,Linux/UNIX,0.0139,2019-12-30
ca-central-1b,t3.medium,Windows,0.0323,2019-12-30
ca-central-1a,t3.medium,Windows,0.0323,2019-12-30
ca-central-1b,t3a.large,Red Hat Enterprise Linux,0.0851,2019-12-30
ca-central-1a,t3a.large,Red Hat Enterprise Linux,0.0851,2019-12-30
ca-central-1b,t3a.large,SUSE Linux,0.1251,2019-12-30
ca-central-1a,t3a.large,SUSE Linux,0.1251,2019-12-30
ca-central-1b,t3a.large,Linux/UNIX,0.0251,2019-12-30
ca-central-1a,t3a.large,Linux/UNIX,0.0251,2019-12-30
ca-central-1b,t3a.large,Windows,0.0527,2019-12-30
ca-central-1a,t3a.large,Windows,0.0527,2019-12-30
ca-central-1b,r5d.16xlarge,Windows,3.9616,2019-12-30
ca-central-1a,r5d.16xlarge,Windows,3.9616,2019-12-30
ca-central-1b,r5d.16xlarge,Red Hat Enterprise Linux,1.1476,2019-12-30
ca-central-1a,r5d.16xlarge,Red Hat Enterprise Linux,1.1476,2019-12-30
ca-central-1b,r5d.16xlarge,SUSE Linux,1.1176,2019-12-30
ca-central-1a,r5d.16xlarge,SUSE Linux,1.1176,2019-12-30
ca-central-1b,r5d.16xlarge,Linux/UNIX,1.0176,2019-12-30
ca-central-1a,r5d.16xlarge,Linux/UNIX,1.0176,2019-12-30
ca-central-1b,m5d.16xlarge,Windows,3.9154,2019-12-30
ca-central-1a,m5d.16xlarge,Windows,3.9154,2019-12-30
ca-central-1b,r5ad.12xlarge,Windows,2.9712,2019-12-30
ca-central-1a,r5ad.12xlarge,Windows,2.9712,2019-12-30
ca-central-1b,r5ad.12xlarge,Red Hat Enterprise Linux,0.8932,2019-12-30
ca-central-1a,r5ad.12xlarge,Red Hat Enterprise Linux,0.8932,2019-12-30
ca-central-1b,r5ad.12xlarge,SUSE Linux,0.8632,2019-12-30
ca-central-1a,r5ad.12xlarge,SUSE Linux,0.8632,2019-12-30
ca-central-1b,r5ad.12xlarge,Linux/UNIX,0.7632,2019-12-30
ca-central-1a,r5ad.12xlarge,Linux/UNIX,0.7632,2019-12-30
ca-central-1b,r5ad.xlarge,Windows,0.2476,2019-12-30
ca-central-1a,r5ad.xlarge,Windows,0.2476,2019-12-30
ca-central-1b,r5ad.xlarge,Red Hat Enterprise Linux,0.1236,2019-12-30
ca-central-1a,r5ad.xlarge,Red Hat Enterprise Linux,0.1236,2019-12-30
ca-central-1b,r5ad.xlarge,SUSE Linux,0.1636,2019-12-30
ca-central-1a,r5ad.xlarge,SUSE Linux,0.1636,2019-12-30
ca-central-1b,r5ad.xlarge,Linux/UNIX,0.0636,2019-12-30
ca-central-1a,r5ad.xlarge,Linux/UNIX,0.0636,2019-12-30
ca-central-1b,r5.12xlarge,Windows,2.9712,2019-12-30
ca-central-1a,r5.12xlarge,Windows,2.9712,2019-12-30
ca-central-1b,r5.12xlarge,Red Hat Enterprise Linux,0.8932,2019-12-30
ca-central-1a,r5.12xlarge,Red Hat Enterprise Linux,0.8932,2019-12-30
ca-central-1b,r5.12xlarge,SUSE Linux,0.8632,2019-12-30
ca-central-1a,r5.12xlarge,SUSE Linux,0.8632,2019-12-30
ca-central-1b,r5.12xlarge,Linux/UNIX,0.7632,2019-12-30
ca-central-1a,r5.12xlarge,Linux/UNIX,0.7632,2019-12-30
ca-central-1b,t3.small,Windows,0.0254,2019-12-30
ca-central-1a,t3.small,Windows,0.0254,2019-12-30
ca-central-1b,i3.2xlarge,Windows,0.5744,2019-12-30
ca-central-1a,i3.2xlarge,Windows,0.5744,2019-12-30
ca-central-1b,t3.small,Red Hat Enterprise Linux,0.067,2019-12-30
ca-central-1a,t3.small,Red Hat Enterprise Linux,0.067,2019-12-30
ca-central-1b,t3.small,SUSE Linux,0.107,2019-12-30
ca-central-1a,t3.small,SUSE Linux,0.107,2019-12-30
ca-central-1b,t3.small,Linux/UNIX,0.007,2019-12-30
ca-central-1a,t3.small,Linux/UNIX,0.007,2019-12-30
ca-central-1a,i3.2xlarge,Red Hat Enterprise Linux,0.3364,2019-12-30
ca-central-1a,i3.2xlarge,SUSE Linux,0.3064,2019-12-30
ca-central-1a,i3.2xlarge,Linux/UNIX,0.2064,2019-12-30
ca-central-1b,c5d.2xlarge,Red Hat Enterprise Linux,0.2456,2019-12-30
ca-central-1a,c5d.2xlarge,Red Hat Enterprise Linux,0.2456,2019-12-30
ca-central-1b,c5d.2xlarge,SUSE Linux,0.2156,2019-12-30
ca-central-1a,c5d.2xlarge,SUSE Linux,0.2156,2019-12-30
ca-central-1b,c5d.2xlarge,Linux/UNIX,0.1156,2019-12-30
ca-central-1a,c5d.2xlarge,Linux/UNIX,0.1156,2019-12-30
ca-central-1b,c5d.2xlarge,Windows,0.4836,2019-12-30
ca-central-1a,c5d.2xlarge,Windows,0.4836,2019-12-30
ca-central-1a,r5a.16xlarge,Red Hat Enterprise Linux,2.2978,2019-12-30
ca-central-1a,r5a.16xlarge,SUSE Linux,2.2678,2019-12-30
ca-central-1a,r5a.16xlarge,Linux/UNIX,2.1678,2019-12-30
ca-central-1a,r5.16xlarge,Red Hat Enterprise Linux,1.2079,2019-12-30
ca-central-1a,r5.16xlarge,SUSE Linux,1.1779,2019-12-30
ca-central-1a,r5.16xlarge,Linux/UNIX,1.0779,2019-12-30
ca-central-1a,r5ad.2xlarge,Red Hat Enterprise Linux,0.6685,2019-12-30
ca-central-1a,r5ad.2xlarge,SUSE Linux,0.6385,2019-12-30
ca-central-1a,r5ad.2xlarge,Linux/UNIX,0.5385,2019-12-30
ca-central-1b,m5.12xlarge,Red Hat Enterprise Linux,0.8853,2019-12-30
ca-central-1b,m5.12xlarge,SUSE Linux,0.8553,2019-12-30
ca-central-1b,m5.12xlarge,Linux/UNIX,0.7553,2019-12-30
ca-central-1b,r5a.xlarge,Windows,0.2476,2019-12-30
ca-central-1a,r5a.xlarge,Windows,0.2476,2019-12-30
ca-central-1b,r5a.xlarge,Red Hat Enterprise Linux,0.1236,2019-12-30
ca-central-1a,r5a.xlarge,Red Hat Enterprise Linux,0.1236,2019-12-30
ca-central-1b,r5a.xlarge,SUSE Linux,0.1636,2019-12-30
ca-central-1a,r5a.xlarge,SUSE Linux,0.1636,2019-12-30
ca-central-1b,r5a.xlarge,Linux/UNIX,0.0636,2019-12-30
ca-central-1a,r5a.xlarge,Linux/UNIX,0.0636,2019-12-30
ca-central-1b,m4.4xlarge,Windows,0.9673,2019-12-30
ca-central-1a,m4.4xlarge,Windows,0.9673,2019-12-30
ca-central-1b,m4.4xlarge,Red Hat Enterprise Linux,0.3613,2019-12-30
ca-central-1a,m4.4xlarge,Red Hat Enterprise Linux,0.3613,2019-12-30
ca-central-1b,m4.4xlarge,SUSE Linux,0.3313,2019-12-30
ca-central-1a,m4.4xlarge,SUSE Linux,0.3313,2019-12-30
ca-central-1b,m4.4xlarge,Linux/UNIX,0.2313,2019-12-30
ca-central-1a,m4.4xlarge,Linux/UNIX,0.2313,2019-12-30
ca-central-1b,i3.xlarge,Windows,0.2872,2019-12-30
ca-central-1a,i3.xlarge,Windows,0.2872,2019-12-30
ca-central-1b,i3.xlarge,Red Hat Enterprise Linux,0.1632,2019-12-30
ca-central-1a,i3.xlarge,Red Hat Enterprise Linux,0.1632,2019-12-30
ca-central-1b,i3.xlarge,SUSE Linux,0.2032,2019-12-30
ca-central-1a,i3.xlarge,SUSE Linux,0.2032,2019-12-30
ca-central-1b,i3.xlarge,Linux/UNIX,0.1032,2019-12-30
ca-central-1a,i3.xlarge,Linux/UNIX,0.1032,2019-12-30
ca-central-1b,r5a.12xlarge,Windows,5.184,2019-12-30
ca-central-1a,r5a.12xlarge,Windows,3.2892,2019-12-30
ca-central-1b,r5a.12xlarge,Red Hat Enterprise Linux,3.106,2019-12-30
ca-central-1a,r5a.12xlarge,Red Hat Enterprise Linux,1.2181,2019-12-30
ca-central-1b,r5a.12xlarge,SUSE Linux,3.076,2019-12-30
ca-central-1a,r5a.12xlarge,SUSE Linux,1.1881,2019-12-30
ca-central-1b,r5a.12xlarge,Linux/UNIX,2.976,2019-12-30
ca-central-1a,r5a.12xlarge,Linux/UNIX,1.0881,2019-12-30
ca-central-1b,g4dn.4xlarge,Red Hat Enterprise Linux,0.5311,2019-12-30
ca-central-1a,g4dn.4xlarge,Red Hat Enterprise Linux,0.5311,2019-12-30
ca-central-1b,g4dn.4xlarge,SUSE Linux,0.5011,2019-12-30
ca-central-1a,g4dn.4xlarge,SUSE Linux,0.5011,2019-12-30
ca-central-1b,g4dn.4xlarge,Linux/UNIX,0.4011,2019-12-30
ca-central-1a,g4dn.4xlarge,Linux/UNIX,0.4011,2019-12-30
ca-central-1b,g4dn.4xlarge,Windows,1.1371,2019-12-30
ca-central-1a,g4dn.4xlarge,Windows,1.1371,2019-12-30
ca-central-1b,i3.4xlarge,Red Hat Enterprise Linux,0.5428,2019-12-30
ca-central-1a,i3.4xlarge,Red Hat Enterprise Linux,0.5428,2019-12-30
ca-central-1b,i3.4xlarge,SUSE Linux,0.5128,2019-12-30
ca-central-1a,i3.4xlarge,SUSE Linux,0.5128,2019-12-30
ca-central-1b,i3.4xlarge,Linux/UNIX,0.4128,2019-12-30
ca-central-1a,i3.4xlarge,Linux/UNIX,0.4128,2019-12-30
ca-central-1b,i3.4xlarge,Windows,1.1488,2019-12-30
ca-central-1a,i3.4xlarge,Windows,1.1488,2019-12-30
ca-central-1a,r5.large,Red Hat Enterprise Linux,0.0993,2019-12-30
ca-central-1a,r5.large,SUSE Linux,0.1393,2019-12-30
ca-central-1a,r5.large,Linux/UNIX,0.0393,2019-12-30
ca-central-1a,i3en.6xlarge,Red Hat Enterprise Linux,1.8325,2019-12-30
ca-central-1a,i3en.6xlarge,SUSE Linux,1.8025,2019-12-30
ca-central-1a,i3en.6xlarge,Linux/UNIX,1.7025,2019-12-30
ca-central-1a,r5a.8xlarge,Red Hat Enterprise Linux,0.8219,2019-12-30
ca-central-1a,r5a.8xlarge,SUSE Linux,0.7919,2019-12-30
ca-central-1a,r5a.8xlarge,Linux/UNIX,0.6919,2019-12-30
ca-central-1a,m5.12xlarge,Red Hat Enterprise Linux,0.8784,2019-12-30
ca-central-1a,m5.12xlarge,SUSE Linux,0.8484,2019-12-30
ca-central-1a,m5.12xlarge,Linux/UNIX,0.7484,2019-12-30
ca-central-1a,m5.16xlarge,Red Hat Enterprise Linux,1.1766,2019-12-30
ca-central-1a,m5.16xlarge,SUSE Linux,1.1466,2019-12-30
ca-central-1a,m5.16xlarge,Linux/UNIX,1.0466,2019-12-30
ca-central-1b,c4.large,Red Hat Enterprise Linux,0.0875,2019-12-30
ca-central-1a,c4.large,Red Hat Enterprise Linux,0.0875,2019-12-30
ca-central-1b,c4.large,SUSE Linux,0.1275,2019-12-30
ca-central-1a,c4.large,SUSE Linux,0.1275,2019-12-30
ca-central-1b,c4.large,Linux/UNIX,0.0275,2019-12-30
ca-central-1a,c4.large,Linux/UNIX,0.0275,2019-12-30
ca-central-1b,c4.large,Windows,0.1195,2019-12-30
